,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_svm__C,param_svm__gamma,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall
0,3.8308841705322267,0.07359413342859203,1.6620573997497559,0.006997266997745382,30,100.0,0.0001,"{'pca__n_components': 30, 'svm__C': 100.0, 'svm__gamma': 0.0001}",0.3901985111662531,0.3680943513345748,0.36832298136645963,0.382224984462399,0.39614427860696516,0.3809937888198758,0.011337084871510297,36,0.3943771357564461,0.3986643888802609,0.39751552795031053,0.3926408942710759,0.3967711890717169,0.3959938271859621,0.0021866693755891215,0.37929945976860846,0.3615153588188952,0.35524791010570916,0.3770300536813967,0.39090229875348986,0.37279420624141707,0.012829355047291614,36,0.38558415076142905,0.386918104245601,0.3875642734319695,0.38440705510309303,0.39090835437439286,0.3870763875832971,0.0022045027705493597,0.43110233358507405,0.4245882223980139,0.40066811873209235,0.42699996018983033,0.4463991534699252,0.42594745762808506,0.014740140723443202,35,0.44285204232522385,0.4473639005469339,0.44638802005317924,0.43807246942866546,0.4420055212937738,0.4433363907295552,0.00332409239196868,0.3923036571112185,0.3701619995512628,0.3706354427952959,0.3839144817842907,0.3983080459841021,0.3830615252887149,0.011307753642878546,36,0.3964953631207762,0.40074441538940464,0.3995640606493849,0.3946612813995056,0.3988363264773068,0.39806028940727567,0.002194098607157795
1,3.058590793609619,0.02645913645990137,1.544076156616211,0.007267606230459882,30,100.0,0.001,"{'pca__n_components': 30, 'svm__C': 100.0, 'svm__gamma': 0.001}",0.4770471464019851,0.4767225325884544,0.4745341614906832,0.4766935985083903,0.47885572139303484,0.47677018633540375,0.0013732295539974925,29,0.5003106554830693,0.493554899829166,0.5012422360248447,0.49557522123893805,0.4968953741074201,0.49751567733668767,0.0028822576887798535,0.4671086176466246,0.46687463506129123,0.4588109461040326,0.4685006893248936,0.46777769838456085,0.4658141490787228,0.003547158393874795,30,0.49361519369169055,0.48502642392669265,0.48700872341833534,0.4876121648076495,0.48702154870186726,0.488056810909247,0.002913651653938741,0.5244558132054772,0.5435721007697414,0.5215026012691588,0.5310716117103684,0.52190443353014,0.5285034988359101,0.008278951008212614,27,0.561839316451713,0.5507766028476279,0.5601620571817997,0.5551530119825979,0.5482242739336166,0.555231052479471,0.005233108398144348,0.47997212240439635,0.4791752353295097,0.47741601274178624,0.4790960638297877,0.48184285939452315,0.47950000379559315,0.0014364505949869438,29,0.5030193794286618,0.4961250144390338,0.5043506104922784,0.4983400291019562,0.4995993822915833,0.5002868831507026,0.0030187568669009872
2,2.912345314025879,0.040149886787043794,1.3395535469055175,0.004508630354648221,30,100.0,0.01,"{'pca__n_components': 30, 'svm__C': 100.0, 'svm__gamma': 0.01}",0.6122828784119106,0.6157666045934203,0.6105590062111801,0.6190180236171535,0.6225124378109452,0.6160248447204969,0.004357796715444735,20,0.6790928859894377,0.6820934927783817,0.6829192546583851,0.6845210371060394,0.6844147780192487,0.6826082897102985,0.0019820081236452264,0.6009562708271539,0.6064634199842447,0.5977786767371157,0.6131604876956687,0.6144315484298641,0.6065539009058756,0.006541945534607928,20,0.6776942058020786,0.682038389217263,0.6810600458015157,0.6843697573503824,0.6834257185031227,0.6817176233348725,0.0023097442086473163,0.6490440628627947,0.6604466398188352,0.652250176327304,0.6607359935715955,0.6634455912538286,0.65718087880283,0.005533579762093664,20,0.7425051932556554,0.7486072500863633,0.7473743830951682,0.7499220541382902,0.7485001821792291,0.7473818125509413,0.002568530554568575,0.6148973391039876,0.6182608680537385,0.613131251834659,0.6212404979980513,0.6250575343264282,0.6185146038509022,0.0042971712098527435,20,0.6814075457751383,0.6843768705597035,0.6851166940431602,0.6869307752716464,0.6866766847245567,0.684901714074841,0.001989899462613175
3,4.828942394256591,0.029233713024056886,1.9629079818725585,0.00895064469273234,30,100.0,0.1,"{'pca__n_components': 30, 'svm__C': 100.0, 'svm__gamma': 0.1}",0.684863523573201,0.686530105524519,0.684472049689441,0.6780609073958981,0.6896766169154229,0.68472049689441,0.0038003716529110484,6,0.9336750543647095,0.934927783817363,0.9392857142857143,0.9419344822232573,0.9352685501397081,0.9370183169661503,0.0030957774162636486,0.6833508489064074,0.6849563917257694,0.6820390029775468,0.6782553099687848,0.6884447252753356,0.683408822643939,0.003351036773773644,6,0.9342236946417971,0.9354187566972503,0.9397897374690162,0.9424607003324006,0.9358029254298511,0.937539162914063,0.003091588244827632,0.6825314203088563,0.6841501053806938,0.6805109873620726,0.6805520034960357,0.6885702392688696,0.6832618978047921,0.0029790475635068196,9,0.9351437123935454,0.9360898222409435,0.9405571299732888,0.9433737466878858,0.9367357926633482,0.9383800407918022,0.003101589602146316,0.6852369871458345,0.6867652331409143,0.684557404359994,0.6777749204175216,0.6900162656332144,0.6848700915501478,0.004014641706320118,6,0.9338290791405142,0.9351218969142414,0.939475198584429,0.9420431938059073,0.9353960485691684,0.937173083402852,0.0030843246575194302
4,4.725850248336792,0.044096365237409126,2.116098928451538,0.010096775415931878,30,1000.0,0.0001,"{'pca__n_components': 30, 'svm__C': 1000.0, 'svm__gamma': 0.0001}",0.4261786600496278,0.4059590316573557,0.4192546583850932,0.4133001864512119,0.4197761194029851,0.4168944099378882,0.006822554879830995,33,0.44361602982292636,0.4374902935238391,0.4417701863354037,0.43782021425244527,0.43744178826451413,0.43962770243982574,0.0025733536003079136,0.4215657737659999,0.3996936066479318,0.40933672489411765,0.4086693874884405,0.41599540252690465,0.41105244800401275,0.007386370456317689,33,0.44068023361530706,0.4282787561001686,0.4347486765969659,0.43498904983078923,0.4332057922001689,0.43438050166868003,0.0039699810468322595,0.4448657077590733,0.4319998016687994,0.4325758793272579,0.4320858457365097,0.4436088697338624,0.4370275224142909,0.005904059592533452,33,0.4683391080440626,0.4613987023689722,0.46392965305200573,0.46312049787520876,0.4600686242980984,0.46337131712766955,0.0028232103996527714,0.4276803676028947,0.4073489799942401,0.4210027859634694,0.4144270367389852,0.42133462734705907,0.4183594568490523,0.006922071316089713,33,0.44520109136752684,0.4389836484666242,0.44341667333678,0.43926988978811526,0.43896843881006814,0.44116794835382295,0.00262810354313162
5,4.30617847442627,0.5364592423275584,1.534682321548462,0.18937836528849003,30,1000.0,0.001,"{'pca__n_components': 30, 'svm__C': 1000.0, 'svm__gamma': 0.001}",0.5614143920595533,0.5487274984481688,0.5527950310559007,0.5518955873213176,0.5677860696517413,0.5565217391304348,0.007025091771028797,24,0.5928859894377135,0.5929492157167262,0.5866459627329192,0.5910572892408011,0.5872399875814964,0.5901556889419313,0.0027162734848742622,0.5448780440544501,0.5360605833804699,0.5403467739519566,0.5393854675940625,0.5559946431507632,0.5433299275092713,0.006927047094320103,24,0.5858176582583201,0.586315464331568,0.5781801197022415,0.5859246835484253,0.5780629128315142,0.5828601677344138,0.003872817737370598,0.6111894428846447,0.6150615141655067,0.6074263849708957,0.5994035250143845,0.6245574581081547,0.611526288874519,0.008317438880981926,24,0.6636273284654804,0.6632471473921677,0.6581541609204473,0.6642937517511824,0.6527861397540915,0.6604217056566739,0.004397624479977294,0.5647192190339216,0.5518324900293146,0.5557660250022466,0.5547662934463862,0.5710605217672294,0.5596269699292503,0.007153138857014781,24,0.5958327987487657,0.5960091409347309,0.5896767757631947,0.5940936006533739,0.5903451752016633,0.5931914982603457,0.0026901374100412926
6,7.698649883270264,0.8099028273907615,1.5657081127166748,0.1590133662567353,30,1000.0,0.01,"{'pca__n_components': 30, 'svm__C': 1000.0, 'svm__gamma': 0.01}",0.6718362282878412,0.6617008069522036,0.646583850931677,0.6469857054070851,0.6554726368159204,0.6565217391304348,0.009512146501391898,17,0.7889095992544268,0.7926696692032924,0.7874223602484473,0.7907157273715262,0.7933871468488047,0.7906209005852995,0.0022368627982660354,0.6659878881553166,0.657012118985261,0.6430209563865438,0.645596367104458,0.6504755887927758,0.6524238559781139,0.008295395761095007,17,0.7890217252246808,0.7928139804556948,0.7874879365813922,0.7899932050661123,0.7935205964252502,0.7905674887506261,0.002279052351761205,0.6723924558682016,0.6648711812872594,0.652485513049573,0.6566297358166429,0.6591725507574442,0.6611145955863449,0.006925290267096572,17,0.8063627013322474,0.8063298459651339,0.8038807058511512,0.8073858638383655,0.8083536944585272,0.8064625622890851,0.0014914714300077445,0.6727628296709678,0.6628948325213248,0.6476009441228346,0.6475289125158051,0.6564103633617264,0.6574455479730191,0.009600924915378317,17,0.7896022653653781,0.7932853690917876,0.7881704075983287,0.7913895993667894,0.7939766590144739,0.7912848600873517,0.002181271526533888
7,9.986640882492065,0.15198321972245454,1.8621772289276124,0.012825142830955616,30,1000.0,0.1,"{'pca__n_components': 30, 'svm__C': 1000.0, 'svm__gamma': 0.1}",0.6656327543424317,0.6610800744878957,0.6639751552795031,0.656308266003729,0.6691542288557214,0.6632298136645963,0.0043334568164830525,15,0.9913016464740603,0.989594657555521,0.9914596273291926,0.9908399316876262,0.9897547345544861,0.9905901195201773,0.0007763418214969748,0.6630577058034646,0.6588565563121438,0.6605113671802686,0.6537566359009568,0.6666554591447971,0.6605672845470503,0.004301566878892609,15,0.9913911296189701,0.989687610462209,0.9915561719958113,0.9909228486403595,0.989865246515641,0.9906846014465982,0.0007721285555894362,0.6615959996509544,0.6574647845552097,0.6593943944553013,0.6537876195881472,0.6650067167627045,0.6594495124100093,0.00377992159307812,18,0.991521045540728,0.9897786463057466,0.9916038210155858,0.9910456929716267,0.9899297722137256,0.9907757956094827,0.0007776799392263115,0.6658748104372908,0.6611765390217449,0.6640211212382366,0.6557404471772357,0.6692413360790773,0.6632106896777433,0.004560633153948348,15,0.9913334615241979,0.9896311432975805,0.9915203928928389,0.9908613355249234,0.9898215993837735,0.9906335865246628,0.0007736065792409478
8,6.295930004119873,0.050435745017167084,2.0430476665496826,0.006721089421263285,30,10000.0,0.0001,"{'pca__n_components': 30, 'svm__C': 10000.0, 'svm__gamma': 0.0001}",0.4813895781637717,0.47113594040968343,0.48509316770186334,0.4704785581106277,0.47512437810945274,0.47664596273291926,0.005737419511583008,30,0.5007766387076732,0.49417611430346325,0.502639751552795,0.4977487967706878,0.4945669046879851,0.49798164120452093,0.003337863989491781,0.4726803561626495,0.46248166977815036,0.4716058620885219,0.46347120213433257,0.46914721820752325,0.4678780165492112,0.004174767439338216,29,0.4965004831820399,0.4873641745972588,0.49155074379996966,0.4921905042639813,0.48758305438243665,0.49103779204513726,0.0033723444928088716,0.5244966391693566,0.5344560049643088,0.5308626040338493,0.5181662970142543,0.5191834055081542,0.5254363337622421,0.0063812957736952575,29,0.5624138944307417,0.5501356005952822,0.5551292774781577,0.5540997488111135,0.5397072781946181,0.5522971599019826,0.007440376258063892,0.4841300442250548,0.4734940711732527,0.48786993031949566,0.47273358604419924,0.47775362930153775,0.4791979308853758,0.0059322672297073605,30,0.5033038562410048,0.49662772542480305,0.505526627732469,0.5002983307005313,0.49704406438457915,0.5005601208966775,0.003466675509474781
9,12.173147249221802,0.11500321062430377,1.77085599899292,0.0037185141439241795,30,10000.0,0.001,"{'pca__n_components': 30, 'svm__C': 10000.0, 'svm__gamma': 0.001}",0.6141439205955335,0.6095592799503414,0.6093167701863355,0.6208825357364823,0.6200248756218906,0.6147826086956522,0.004944029771821909,21,0.6764523143833489,0.6783662059325982,0.6784161490683229,0.6806396522279149,0.6805339956535238,0.6788816634531417,0.0015623612407832889,0.5997355359643569,0.5991084455015232,0.5984493158036303,0.614382164702957,0.6129451752099118,0.6049189481821041,0.00716068896565661,21,0.6744507002238356,0.6778325627613891,0.6760523356138153,0.6797422683173132,0.6785802512655398,0.6773316236363786,0.0018739005466994166,0.6456961353559281,0.6491860451277752,0.6482222518284514,0.6614360836058949,0.6610300499247098,0.6531087817564257,0.006726969719527126,21,0.7390045356069284,0.74251461926326,0.740229535854907,0.7415318977674337,0.7394992381560287,0.7405559653297115,0.0012976079578022894,0.6167579533782592,0.6120931796920605,0.6118654679403996,0.6230519066673738,0.6225012983761616,0.6172511729602955,0.004837933310927152,21,0.6787959203372169,0.6806558030853147,0.680639238107079,0.6830340970913165,0.6828092496144011,0.6811868616470657,0.0015711738661108841
